day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;204600;HYDROGEL_PACK;10004;13;10002;23;;;10020;13;10023;23;;;10012.0;0.0
1;204600;VEV_5000;245;24;;;;;251;11;252;13;;;248.0;0.0
1;204600;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
1;204600;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
1;204600;VEV_5300;43;22;;;;;46;22;;;;;44.5;0.0
1;204600;VEV_5400;15;22;;;;;17;22;;;;;16.0;0.0
1;204600;VEV_4000;1232;9;1229;27;;;1253;9;1255;27;;;1242.5;0.0
1;204600;VEV_5100;159;24;;;;;163;11;164;13;;;161.0;0.0
1;204600;VEV_5200;91;11;90;13;;;93;11;94;13;;;92.0;0.0
1;204600;VEV_5500;6;22;;;;;7;22;;;;;6.5;0.0
1;204600;VEV_4500;734;11;733;13;;;750;11;752;13;;;742.0;0.0
1;204700;VEV_5000;246;6;245;23;;;252;29;;;;;249.0;0.0
1;204700;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
1;204700;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
1;204700;VEV_5300;44;24;;;;;46;24;;;;;45.0;0.0
1;204700;VEV_5400;15;24;;;;;17;24;;;;;16.0;0.0
1;204700;VEV_4000;1233;8;1230;29;;;1253;8;1256;29;;;1243.0;0.0
1;204700;VEV_5100;159;29;;;;;164;29;;;;;161.5;0.0
1;204700;VEV_5200;91;29;;;;;94;29;;;;;92.5;0.0
1;204700;HYDROGEL_PACK;10002;11;9999;30;;;10018;11;10020;30;;;10010.0;0.0
1;204700;VEV_5500;6;24;;;;;8;24;;;;;7.0;0.0
1;204700;VEV_4500;735;6;733;23;;;751;6;753;23;;;743.0;0.0
1;204700;VELVETFRUIT_EXTRACT;5240;65;;;;;5246;65;;;;;5243.0;0.0
1;204800;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
1;204800;VEV_5300;44;26;;;;;46;26;;;;;45.0;0.0
1;204800;VEV_5400;15;26;;;;;17;26;;;;;16.0;0.0
1;204800;VEV_4000;1233;10;1231;18;;;1254;10;1257;18;;;1243.5;0.0
1;204800;VEV_5100;160;31;;;;;164;12;165;19;;;162.0;0.0
1;204800;VEV_5200;91;31;;;;;94;31;;;;;92.5;0.0
1;204800;VEV_5500;6;26;;;;;8;26;;;;;7.0;0.0
1;204800;VEV_4500;736;12;734;19;;;752;12;754;19;;;744.0;0.0
1;204800;VELVETFRUIT_EXTRACT;5241;60;;;;;5246;25;5247;35;;;5243.5;0.0
1;204800;HYDROGEL_PACK;10000;10;9997;28;;;10016;10;10018;28;;;10008.0;0.0
1;204800;VEV_5000;247;12;246;19;;;253;31;;;;;250.0;0.0
1;204800;VEV_6000;0;26;;;;;1;26;;;;;0.5;0.0
1;204900;VEV_4500;737;10;735;12;;;752;10;754;12;;;744.5;0.0
1;204900;VEV_5500;6;24;;;;;8;24;;;;;7.0;0.0
1;204900;VELVETFRUIT_EXTRACT;5242;22;5241;32;;;5247;22;5248;32;;;5244.5;0.0
1;204900;VEV_5000;247;22;;;;;253;10;254;12;;;250.0;0.0
1;204900;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
1;204900;VEV_5400;16;6;15;18;;;17;24;;;;;16.5;0.0
1;204900;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
1;204900;VEV_5300;44;24;;;;;46;24;;;;;45.0;0.0
1;204900;VEV_4000;1234;11;1232;21;;;1255;11;1257;21;;;1244.5;0.0
1;204900;VEV_5200;92;22;;;;;95;22;;;;;93.5;0.0
1;204900;VEV_5100;161;10;160;12;;;165;22;;;;;163.0;0.0
1;204900;HYDROGEL_PACK;10002;10;10000;30;;;10018;10;10021;30;;;10010.0;0.0
1;205000;VELVETFRUIT_EXTRACT;5241;18;5240;45;;;5246;63;;;;;5243.5;0.0
1;205000;HYDROGEL_PACK;10001;12;9998;26;;;10017;12;10019;26;;;10009.0;0.0
1;205000;VEV_5000;246;29;;;;;252;12;253;17;;;249.0;0.0
1;205000;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
1;205000;VEV_5400;15;21;;;;;17;21;;;;;16.0;0.0
1;205000;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
1;205000;VEV_5300;44;21;;;;;46;21;;;;;45.0;0.0
1;205000;VEV_4000;1233;11;1230;15;;;1254;11;1256;15;;;1243.5;0.0
1;205000;VEV_5200;91;29;;;;;94;29;;;;;92.5;0.0
1;205000;VEV_5100;160;12;159;17;;;164;29;;;;;162.0;0.0
1;205000;VEV_4500;735;12;734;17;;;751;12;753;17;;;743.0;0.0
1;205000;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
1;205100;VEV_5000;245;10;244;16;;;251;10;252;16;;;248.0;0.0
1;205100;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
1;205100;VEV_5400;15;22;;;;;16;9;17;13;;;15.5;0.0
1;205100;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
1;205100;VEV_5300;43;22;;;;;45;9;46;13;;;44.0;0.0
1;205100;VEV_4000;1232;12;1229;18;;;1252;12;1255;18;;;1242.0;0.0
1;205100;VEV_5200;90;26;;;;;93;26;;;;;91.5;0.0
1;205100;VEV_5100;159;10;158;16;;;163;26;;;;;161.0;0.0
1;205100;HYDROGEL_PACK;10000;15;9997;22;;;10016;15;10018;22;;;10008.0;0.0
1;205100;VEV_4500;734;10;732;16;;;750;10;752;16;;;742.0;0.0
1;205100;VEV_5500;6;22;;;;;7;22;;;;;6.5;0.0
1;205100;VELVETFRUIT_EXTRACT;5242;8;5239;60;;;5245;60;;;;;5243.5;0.0
1;205200;VEV_5400;15;24;;;;;16;10;17;14;;;15.5;0.0
1;205200;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
1;205200;VEV_5300;43;24;;;;;45;10;46;14;;;44.0;0.0
1;205200;VEV_4000;1232;13;1229;28;;;1252;13;1255;28;;;1242.0;0.0
1;205200;VEV_5200;90;21;;;;;93;21;;;;;91.5;0.0
1;205200;VEV_5100;159;7;158;14;;;163;21;;;;;161.0;0.0
1;205200;VEV_4500;734;7;732;14;;;750;7;752;14;;;742.0;0.0
1;205200;VEV_5500;6;24;;;;;7;24;;;;;6.5;0.0
1;205200;HYDROGEL_PACK;10003;13;10001;23;;;10019;13;10022;23;;;10011.0;0.0
1;205200;VELVETFRUIT_EXTRACT;5239;63;;;;;5245;63;;;;;5242.0;0.0
1;205200;VEV_5000;245;7;244;14;;;251;7;252;14;;;248.0;0.0
1;205200;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
1;205300;VEV_4500;735;11;733;23;;;751;11;753;23;;;743.0;0.0
1;205300;VEV_5500;6;17;;;;;7;5;8;12;;;6.5;0.0
1;205300;VELVETFRUIT_EXTRACT;5240;60;;;;;5245;25;5246;35;;;5242.5;0.0
1;205300;VEV_5000;246;11;245;23;;;252;34;;;;;249.0;0.0
1;205300;VEV_6000;0;17;;;;;1;17;;;;;0.5;0.0
1;205300;VEV_5400;15;17;;;;;17;17;;;;;16.0;0.0
1;205300;VEV_6500;0;20;;;;;1;20;;;;;0.5;0.0
1;205300;HYDROGEL_PACK;10005;11;10002;27;;;10021;11;10023;27;;;10013.0;0.0
1;205300;VEV_5300;44;17;;;;;46;17;;;;;45.0;0.0
1;205300;VEV_4000;1232;10;1230;26;;;1253;10;1256;26;;;1242.5;0.0
1;205300;VEV_5200;91;34;;;;;94;34;;;;;92.5;0.0
1;205300;VEV_5100;159;34;;;;;164;34;;;;;161.5;0.0
1;205400;HYDROGEL_PACK;10006;10;10004;24;;;10022;10;10025;24;;;10014.0;0.0
1;205400;VELVETFRUIT_EXTRACT;5242;21;5241;35;;;5243;13;5247;21;5248;35;5242.5;0.0
1;205400;VEV_5000;247;35;;;;;253;12;254;23;;;250.0;0.0
1;205400;VEV_6000;0;19;;;;;1;19;;;;;0.5;0.0
1;205400;VEV_5400;16;7;15;12;;;17;19;;;;;16.5;0.0
1;205400;VEV_6500;0;21;;;;;1;21;;;;;0.5;0.0
1;205400;VEV_5300;44;19;;;;;46;7;47;12;;;45.0;0.0
1;205400;VEV_5200;92;35;;;;;95;35;;;;;93.5;0.0
1;205400;VEV_4000;1234;11;1232;18;;;1255;11;1257;18;;;1244.5;0.0
1;205400;VEV_5100;161;12;160;23;;;165;35;;;;;163.0;0.0
1;205400;VEV_4500;737;12;735;23;;;752;12;754;23;;;744.5;0.0
1;205400;VEV_5500;6;19;;;;;8;19;;;;;7.0;0.0
1;205500;VEV_5000;248;8;247;17;;;254;25;;;;;251.0;0.0
1;205500;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
1;205500;VEV_5400;16;22;;;;;17;22;;;;;16.5;0.0
1;205500;HYDROGEL_PACK;10011;15;10009;30;;;10027;15;10030;30;;;10019.0;0.0
1;205500;VEV_5300;44;22;;;;;47;22;;;;;45.5;0.0
1;205500;VEV_5200;92;25;;;;;95;25;;;;;93.5;0.0
1;205500;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
1;205500;VEV_4000;1234;15;1232;25;;;1255;15;1258;25;;;1244.5;0.0
1;205500;VEV_5100;161;8;160;17;;;165;8;166;17;;;163.0;0.0
1;205500;VEV_4500;737;8;735;17;;;753;8;755;17;;;745.0;0.0
1;205500;VEV_5500;6;22;;;;;8;22;;;;;7.0;0.0
1;205500;VELVETFRUIT_EXTRACT;5242;54;;;;;5247;19;5248;35;;;5244.5;0.0
1;205600;VEV_5400;16;18;;;;;17;18;;;;;16.5;0.0
1;205600;VEV_5300;45;18;;;;;47;18;;;;;46.0;0.0
1;205600;VEV_5200;93;31;;;;;96;31;;;;;94.5;0.0
1;205600;VEV_4000;1236;7;1233;18;;;1257;7;1259;18;;;1246.5;0.0
1;205600;VEV_5100;162;31;;;;;166;9;167;22;;;164.0;0.0
1;205600;VEV_4500;738;9;736;22;;;754;9;756;22;;;746.0;0.0
1;205600;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
1;205600;VEV_5500;7;18;;;;;8;18;;;;;7.5;0.0
1;205600;HYDROGEL_PACK;10011;13;10008;20;;;10027;13;10029;20;;;10019.0;0.0
1;205600;VEV_6000;0;18;;;;;1;18;;;;;0.5;0.0
1;205600;VELVETFRUIT_EXTRACT;5244;16;5243;41;;;5249;57;;;;;5246.5;0.0
1;205600;VEV_5000;249;9;248;22;;;255;31;;;;;252.0;0.0
1;205700;VEV_4500;737;8;735;13;;;753;8;755;13;;;745.0;0.0
1;205700;VEV_5500;7;24;;;;;8;24;;;;;7.5;0.0
1;205700;VELVETFRUIT_EXTRACT;5243;16;5242;37;;;5248;53;;;;;5245.5;0.0
1;205700;VEV_5000;248;8;247;13;;;254;8;255;13;;;251.0;0.0
1;205700;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
1;205700;VEV_5400;16;24;;;;;17;24;;;;;16.5;0.0
1;205700;HYDROGEL_PACK;10008;12;10005;25;;;10024;12;10026;25;;;10016.0;0.0
1;205700;VEV_5300;45;8;44;16;;;47;24;;;;;46.0;0.0
1;205700;VEV_5200;92;21;;;;;95;21;;;;;93.5;0.0
1;205700;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
1;205700;VEV_4000;1235;12;1232;22;;;1256;12;1258;22;;;1245.5;0.0
1;205700;VEV_5100;161;21;;;;;166;21;;;;;163.5;0.0
1;205800;HYDROGEL_PACK;10007;10;10004;28;;;10023;10;10025;28;;;10015.0;0.0
1;205800;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0
1;205800;VELVETFRUIT_EXTRACT;5244;61;;;;;5249;23;5250;38;;;5246.5;0.0
1;205800;VEV_5000;249;21;;;;;255;9;256;12;;;252.0;0.0
1;205800;VEV_5400;16;20;;;;;17;20;;;;;16.5;0.0
1;205800;VEV_5300;45;20;;;;;47;20;;;;;46.0;0.0
1;205800;VEV_5200;93;21;;;;;96;21;;;;;94.5;0.0
1;205800;VEV_4000;1236;9;1234;28;;;1257;9;1260;28;;;1246.5;0.0
1;205800;VEV_5100;162;21;;;;;167;21;;;;;164.5;0.0
1;205800;VEV_4500;739;9;737;12;;;755;9;757;12;;;747.0;0.0
1;205800;VEV_6500;0;20;;;;;1;20;;;;;0.5;0.0
1;205800;VEV_5500;7;20;;;;;8;20;;;;;7.5;0.0
1;205900;VEV_5000;250;30;;;;;256;12;257;18;;;253.0;0.0
1;205900;VEV_6500;0;18;;;;;1;18;;;;;0.5;0.0
1;205900;VEV_5400;16;21;;;;;18;21;;;;;17.0;0.0
1;205900;HYDROGEL_PACK;10005;15;10003;30;;;10021;15;10024;30;;;10013.0;0.0
1;205900;VEV_5300;46;5;45;16;;;48;21;;;;;47.0;0.0
1;205900;VEV_5200;94;30;;;;;97;30;;;;;95.5;0.0
1;205900;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
1;205900;VEV_4000;1237;13;1235;18;;;1258;13;1261;18;;;1247.5;0.0
1;205900;VEV_5100;163;30;;;;;168;30;;;;;165.5;0.0
1;205900;VEV_4500;740;12;738;18;;;756;12;758;18;;;748.0;0.0
1;205900;VEV_5500;7;21;;;;;8;21;;;;;7.5;0.0
1;205900;VELVETFRUIT_EXTRACT;5245;68;;;;;5250;21;5251;47;;;5247.5;0.0
1;206000;VEV_5500;7;17;;;;;8;17;;;;;7.5;0.0
1;206000;VEV_4000;1236;8;1233;18;;;1257;8;1259;18;;;1246.5;0.0
1;206000;VEV_5100;162;34;;;;;166;12;167;22;;;164.0;0.0
1;206000;VEV_5200;93;34;;;;;96;34;;;;;94.5;0.0
1;206000;VEV_5300;45;17;;;;;47;17;;;;;46.0;0.0
1;206000;VEV_4500;738;12;736;22;;;754;12;756;22;;;746.0;0.0
1;206000;VEV_5400;16;17;;;;;17;17;;;;;16.5;0.0
1;206000;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
1;206000;HYDROGEL_PACK;10005;13;10003;26;;;10021;13;10024;26;;;10013.0;0.0
1;206000;VEV_6000;0;17;;;;;1;17;;;;;0.5;0.0
1;206000;VELVETFRUIT_EXTRACT;5243;67;;;;;5249;67;;;;;5246.0;0.0
1;206000;VEV_5000;249;12;248;22;;;255;34;;;;;252.0;0.0
1;206100;VEV_4500;736;7;735;18;;;752;7;754;18;;;744.0;0.0
1;206100;VEV_5500;6;18;;;;;8;18;;;;;7.0;0.0
1;206100;VELVETFRUIT_EXTRACT;5242;23;5241;30;;;5247;23;5248;30;;;5244.5;0.0
1;206100;VEV_5100;161;7;160;18;;;165;25;;;;;163.0;0.0
1;206100;VEV_5200;92;25;;;;;95;25;;;;;93.5;0.0
1;206100;VEV_5300;44;18;;;;;46;18;;;;;45.0;0.0
1;206100;VEV_5400;16;5;15;13;;;17;18;;;;;16.5;0.0
1;206100;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
1;206100;HYDROGEL_PACK;10005;11;10002;26;;;10021;11;10023;26;;;10013.0;0.0
1;206100;VEV_6000;0;18;;;;;1;18;;;;;0.5;0.0
1;206100;VEV_4000;1234;8;1231;20;;;1255;8;1257;20;;;1244.5;0.0
1;206100;VEV_5000;247;25;;;;;253;7;254;18;;;250.0;0.0
1;206200;HYDROGEL_PACK;10002;13;9999;25;;;10018;13;10021;25;;;10010.0;0.0
1;206200;VEV_6000;0;22;;;;;1;25;;;;;0.5;0.0
1;206200;VEV_5000;247;11;246;18;;;250;3;253;11;254;18;248.5;0.0
1;206200;VELVETFRUIT_EXTRACT;5242;19;5241;38;;;5247;57;;;;;5244.5;0.0
1;206200;VEV_5500;6;25;;;;;7;3;8;25;;;6.5;0.0
1;206200;VEV_4000;1234;10;1231;26;;;1244;3;1255;10;1257;26;1239.0;0.0
1;206200;VEV_5100;160;29;;;;;162;3;165;29;;;161.0;0.0
1;206200;VEV_5200;92;29;;;;;93;3;95;29;;;92.5;0.0
1;206200;VEV_5300;44;25;;;;;45;3;46;25;;;44.5;0.0
1;206200;VEV_4500;736;11;734;18;;;744;3;752;11;754;18;740.0;0.0
1;206200;VEV_5400;16;6;15;16;;;17;25;;;;;16.5;0.0
1;206200;VEV_6500;0;17;;;;;1;20;;;;;0.5;0.0
1;206300;VEV_5100;160;35;;;;;164;11;165;24;;;162.0;0.0
1;206300;VEV_5200;91;35;;;;;94;35;;;;;92.5;0.0
1;206300;VEV_5300;44;18;;;;;46;18;;;;;45.0;0.0
1;206300;VEV_5400;15;18;;;;;17;18;;;;;16.0;0.0
1;206300;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
1;206300;HYDROGEL_PACK;10001;13;9998;28;;;10017;13;10019;28;;;10009.0;0.0
1;206300;VEV_6000;0;18;;;;;1;18;;;;;0.5;0.0
1;206300;VEV_4000;1233;14;1231;18;;;1254;14;1257;18;;;1243.5;0.0
1;206300;VEV_5000;247;11;246;24;;;253;35;;;;;250.0;0.0
1;206300;VEV_4500;736;11;734;24;;;752;11;754;24;;;744.0;0.0
1;206300;VEV_5500;6;18;;;;;8;18;;;;;7.0;0.0
1;206300;VELVETFRUIT_EXTRACT;5241;67;;;;;5246;17;5247;50;;;5243.5;0.0
1;206400;VEV_5500;6;15;;;;;8;15;;;;;7.0;0.0
1;206400;VEV_4000;1233;9;1231;18;;;1254;9;1257;18;;;1243.5;0.0
1;206400;VEV_5100;160;19;;;;;164;6;165;13;;;162.0;0.0
1;206400;VEV_5200;91;19;;;;;94;6;95;13;;;92.5;0.0
1;206400;VEV_5300;44;15;;;;;46;15;;;;;45.0;0.0
1;206400;VEV_4500;736;6;734;13;;;752;6;754;13;;;744.0;0.0
1;206400;VEV_5400;15;15;;;;;17;15;;;;;16.0;0.0
1;206400;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
1;206400;HYDROGEL_PACK;10002;15;9999;25;;;10018;15;10020;25;;;10010.0;0.0
1;206400;VEV_6000;0;15;;;;;1;15;;;;;0.5;0.0
1;206400;VEV_5000;247;6;246;13;;;253;19;;;;;250.0;0.0
1;206400;VELVETFRUIT_EXTRACT;5241;71;;;;;5246;21;5247;50;;;5243.5;0.0
1;206500;VEV_5500;6;19;;;;;8;19;;;;;7.0;0.0
1;206500;VEV_4500;736;8;734;15;;;752;8;754;15;;;744.0;0.0
1;206500;VELVETFRUIT_EXTRACT;5241;53;;;;;5246;16;5247;37;;;5243.5;0.0
1;206500;VEV_5100;160;23;;;;;164;8;165;15;;;162.0;0.0
1;206500;VEV_5200;91;23;;;;;94;8;95;15;;;92.5;0.0
1;206500;VEV_5300;44;19;;;;;46;19;;;;;45.0;0.0
1;206500;VEV_5400;15;19;;;;;17;19;;;;;16.0;0.0
1;206500;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
1;206500;HYDROGEL_PACK;10003;14;10001;30;;;10019;14;10022;30;;;10011.0;0.0
1;206500;VEV_6000;0;19;;;;;1;19;;;;;0.5;0.0
1;206500;VEV_4000;1233;10;1231;25;;;1254;10;1257;25;;;1243.5;0.0
1;206500;VEV_5000;247;8;246;15;;;253;23;;;;;250.0;0.0
1;206600;VELVETFRUIT_EXTRACT;5241;60;;;;;5247;60;;;;;5244.0;0.0
1;206600;HYDROGEL_PACK;10002;14;9999;23;;;10018;14;10020;23;;;10010.0;0.0
1;206600;VEV_6000;0;27;;;;;1;27;;;;;0.5;0.0
1;206600;VEV_5000;247;8;246;22;;;253;8;254;22;;;250.0;0.0
1;206600;VEV_5500;6;27;;;;;8;27;;;;;7.0;0.0
1;206600;VEV_4500;736;8;734;22;;;752;8;754;22;;;744.0;0.0
1;206600;VEV_4000;1234;9;1231;29;;;1255;9;1257;29;;;1244.5;0.0
1;206600;VEV_5100;160;30;;;;;165;30;;;;;162.5;0.0
1;206600;VEV_5200;92;8;91;22;;;94;8;95;22;;;93.0;0.0
1;206600;VEV_6500;0;18;;;;;1;18;;;;;0.5;0.0
1;206600;VEV_5300;44;27;;;;;46;27;;;;;45.0;0.0
1;206600;VEV_5400;16;8;15;19;;;17;27;;;;;16.5;0.0
1;206700;VEV_4000;1234;11;1232;17;;;1255;11;1257;17;;;1244.5;0.0
1;206700;VEV_5100;161;11;160;18;;;165;29;;;;;163.0;0.0
1;206700;VEV_5200;92;29;;;;;95;29;;;;;93.5;0.0
1;206700;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
1;206700;VEV_5300;44;21;;;;;46;9;47;12;;;45.0;0.0
1;206700;VEV_5400;16;21;;;;;17;21;;;;;16.5;0.0
1;206700;HYDROGEL_PACK;10001;11;9999;26;;;10017;11;10020;26;;;10009.0;0.0
1;206700;VEV_5000;247;29;;;;;253;11;254;18;;;250.0;0.0
1;206700;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
1;206700;VELVETFRUIT_EXTRACT;5242;21;5241;39;;;5247;21;5248;39;;;5244.5;0.0
1;206700;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
1;206700;VEV_4500;737;11;735;18;;;752;11;754;18;;;744.5;0.0
1;206800;VEV_5500;6;26;;;;;8;26;;;;;7.0;0.0
1;206800;VEV_4500;736;7;734;18;;;752;7;754;18;;;744.0;0.0
1;206800;VEV_4000;1233;9;1231;16;;;1254;9;1257;16;;;1243.5;0.0
1;206800;VEV_5100;160;25;;;;;164;7;165;18;;;162.0;0.0
1;206800;VEV_5200;91;25;;;;;94;25;;;;;92.5;0.0
1;206800;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
1;206800;VEV_5300;44;26;;;;;46;26;;;;;45.0;0.0
1;206800;VEV_5400;15;26;;;;;17;26;;;;;16.0;0.0
1;206800;VELVETFRUIT_EXTRACT;5241;72;;;;;5246;25;5247;47;;;5243.5;0.0
1;206800;HYDROGEL_PACK;10002;12;10000;24;;;10018;12;10021;24;;;10010.0;0.0
1;206800;VEV_5000;247;7;246;18;;;253;25;;;;;250.0;0.0
1;206800;VEV_6000;0;26;;;;;1;26;;;;;0.5;0.0
1;206900;VELVETFRUIT_EXTRACT;5241;59;;;;;5247;59;;;;;5244.0;0.0
1;206900;VEV_5500;6;28;;;;;8;28;;;;;7.0;0.0
1;206900;VEV_4500;736;9;734;12;;;752;9;754;12;;;744.0;0.0
1;206900;VEV_4000;1234;9;1231;28;;;1254;9;1257;28;;;1244.0;0.0
1;206900;VEV_5100;160;21;;;;;165;21;;;;;162.5;0.0
1;206900;VEV_5200;91;21;;;;;94;9;95;12;;;92.5;0.0
1;206900;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
1;206900;VEV_5300;44;28;;;;;46;28;;;;;45.0;0.0
1;206900;VEV_5400;15;28;;;;;17;28;;;;;16.0;0.0
1;206900;HYDROGEL_PACK;10000;10;9997;22;;;10016;10;10018;22;;;10008.0;0.0
1;206900;VEV_5000;247;9;246;12;;;253;21;;;;;250.0;0.0
1;206900;VEV_6000;0;28;;;;;1;28;;;;;0.5;0.0
1;207000;VELVETFRUIT_EXTRACT;5243;19;5242;50;;;5248;19;5249;50;;;5245.5;0.0
1;207000;HYDROGEL_PACK;9996;14;9994;28;;;10012;14;10015;28;;;10004.0;0.0
1;207000;VEV_5000;248;8;247;24;;;254;8;255;24;;;251.0;0.0
1;207000;VEV_6000;0;18;;;;;1;18;;;;;0.5;0.0
1;207000;VEV_5500;7;18;;;;;8;18;;;;;7.5;0.0
1;207000;VEV_4500;737;8;736;24;;;753;8;755;24;;;745.0;0.0
1;207000;VEV_4000;1235;13;1232;20;;;1256;13;1258;20;;;1245.5;0.0
1;207000;VEV_5100;161;32;;;;;166;32;;;;;163.5;0.0
1;207000;VEV_5200;92;32;;;;;95;8;96;24;;;93.5;0.0
1;207000;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
1;207000;VEV_5300;45;18;;;;;47;18;;;;;46.0;0.0
1;207000;VEV_5400;16;18;;;;;17;18;;;;;16.5;0.0
1;207100;VEV_4000;1236;13;1233;21;;;1256;13;1259;21;;;1246.0;0.0
1;207100;VEV_5200;93;6;92;22;;;96;28;;;;;94.5;0.0
1;207100;VEV_5100;162;28;;;;;166;6;167;22;;;164.0;0.0
1;207100;VEV_5400;16;20;;;;;17;20;;;;;16.5;0.0
1;207100;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
1;207100;VEV_5300;45;20;;;;;47;20;;;;;46.0;0.0
1;207100;HYDROGEL_PACK;9996;12;9994;20;;;10012;12;10015;20;;;10004.0;0.0
1;207100;VEV_5000;249;6;248;22;;;255;28;;;;;252.0;0.0
1;207100;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0
1;207100;VELVETFRUIT_EXTRACT;5243;62;;;;;5249;62;;;;;5246.0;0.0
1;207100;VEV_4500;738;6;736;22;;;754;6;756;22;;;746.0;0.0
1;207100;VEV_5500;7;20;;;;;8;20;;;;;7.5;0.0
1;207200;VEV_4500;738;12;736;13;;;754;12;756;13;;;746.0;0.0
1;207200;VEV_5500;7;19;;;;;8;19;;;;;7.5;0.0
1;207200;VEV_4000;1236;7;1233;23;;;1257;7;1259;23;;;1246.5;0.0
1;207200;VEV_5200;93;25;;;;;96;25;;;;;94.5;0.0
1;207200;VEV_5100;162;25;;;;;166;12;167;13;;;164.0;0.0
1;207200;VEV_5400;16;19;;;;;17;19;;;;;16.5;0.0
1;207200;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
1;207200;VEV_5300;45;19;;;;;47;19;;;;;46.0;0.0
1;207200;VELVETFRUIT_EXTRACT;5244;25;5243;32;;;5249;57;;;;;5246.5;0.0
1;207200;HYDROGEL_PACK;9996;11;9993;24;;;10012;11;10014;24;;;10004.0;0.0
1;207200;VEV_5000;249;12;248;13;;;255;25;;;;;252.0;0.0
1;207200;VEV_6000;0;19;;;;;1;19;;;;;0.5;0.0
1;207300;VELVETFRUIT_EXTRACT;5243;64;;;;;5248;18;5249;46;;;5245.5;0.0
1;207300;VEV_4500;738;7;736;13;;;754;7;756;13;;;746.0;0.0
1;207300;VEV_5500;7;20;;;;;8;20;;;;;7.5;0.0
1;207300;VEV_4000;1235;12;1233;25;;;1256;12;1259;25;;;1245.5;0.0
1;207300;VEV_5200;93;7;92;13;;;95;7;96;13;;;94.0;0.0
1;207300;VEV_5100;162;7;161;13;;;166;20;;;;;164.0;0.0
1;207300;VEV_5400;16;20;;;;;17;20;;;;;16.5;0.0
1;207300;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
1;207300;VEV_5300;45;20;;;;;47;20;;;;;46.0;0.0
1;207300;HYDROGEL_PACK;9996;12;9994;25;;;10012;12;10015;25;;;10004.0;0.0
1;207300;VEV_5000;248;20;;;;;254;7;255;13;;;251.0;0.0
1;207300;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0
1;207400;VELVETFRUIT_EXTRACT;5243;68;;;;;5248;21;5249;47;;;5245.5;0.0
1;207400;HYDROGEL_PACK;10000;10;9997;26;;;10016;10;10018;26;;;10008.0;0.0
1;207400;VEV_5000;248;30;;;;;254;8;255;22;;;251.0;0.0
1;207400;VEV_6000;0;17;;;;;1;17;;;;;0.5;0.0
1;207400;VEV_4500;738;8;736;22;;;754;8;756;22;;;746.0;0.0
1;207400;VEV_5500;7;17;;;;;8;17;;;;;7.5;0.0
1;207400;VEV_4000;1235;14;1233;28;;;1256;14;1259;28;;;1245.5;0.0
1;207400;VEV_5200;93;8;92;22;;;95;8;96;22;;;94.0;0.0
1;207400;VEV_5100;162;8;161;22;;;166;30;;;;;164.0;0.0
1;207400;VEV_5400;16;17;;;;;17;17;;;;;16.5;0.0
1;207400;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
