day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;134700;HYDROGEL_PACK;10003;15;10000;27;;;10019;15;10021;27;;;10011.0;0.0
2;134700;VEV_4000;1247;10;1245;17;;;1268;10;1271;17;;;1257.5;0.0
2;134700;VEV_5100;168;32;;;;;173;32;;;;;170.5;0.0
2;134700;VEV_5000;258;11;257;21;;;264;11;265;21;;;261.0;0.0
2;134700;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0
2;134800;HYDROGEL_PACK;10000;11;9997;20;;;10016;11;10018;20;;;10008.0;0.0
2;134800;VELVETFRUIT_EXTRACT;5255;17;5254;39;;;5260;17;5261;39;;;5257.5;0.0
2;134800;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0
2;134800;VEV_5400;14;9;13;16;;;15;25;;;;;14.5;0.0
2;134800;VEV_6500;0;10;;;;;1;10;;;;;0.5;0.0
2;134800;VEV_5300;46;25;;;;;48;25;;;;;47.0;0.0
2;134800;VEV_5200;96;22;;;;;99;9;100;13;;;97.5;0.0
2;134800;VEV_5500;5;25;;;;;6;25;;;;;5.5;0.0
2;134800;VEV_4000;1247;12;1244;26;;;1268;12;1271;26;;;1257.5;0.0
2;134800;VEV_5100;168;9;167;13;;;172;9;173;13;;;170.0;0.0
2;134800;VEV_5000;258;9;257;13;;;264;22;;;;;261.0;0.0
2;134800;VEV_4500;749;9;748;13;;;766;9;767;13;;;757.5;0.0
2;134900;VEV_5000;258;10;257;21;;;264;10;265;21;;;261.0;0.0
2;134900;VEV_5100;168;31;;;;;173;31;;;;;170.5;0.0
2;134900;VEV_5200;97;10;96;21;;;100;31;;;;;98.5;0.0
2;134900;VEV_5300;46;23;;;;;49;23;;;;;47.5;0.0
2;134900;HYDROGEL_PACK;10000;15;9998;29;;;10016;15;10019;29;;;10008.0;0.0
2;134900;VEV_4000;1247;13;1245;15;;;1269;13;1271;15;;;1258.0;0.0
2;134900;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
2;134900;VEV_4500;750;10;748;21;;;766;10;768;21;;;758.0;0.0
2;134900;VEV_5400;14;23;;;;;15;23;;;;;14.5;0.0
2;134900;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
2;134900;VEV_5500;5;23;;;;;6;23;;;;;5.5;0.0
2;134900;VELVETFRUIT_EXTRACT;5255;64;;;;;5261;64;;;;;5258.0;0.0
2;135000;VEV_5400;14;30;;;;;15;30;;;;;14.5;0.0
2;135000;VEV_6500;0;21;;;;;1;21;;;;;0.5;0.0
2;135000;VEV_5500;5;30;;;;;6;30;;;;;5.5;0.0
2;135000;VEV_4000;1248;15;1246;26;;;1270;15;1272;26;;;1259.0;0.0
2;135000;VEV_5000;259;11;258;16;;;265;11;266;16;;;262.0;0.0
2;135000;VEV_5100;169;27;;;;;174;27;;;;;171.5;0.0
2;135000;VEV_4500;751;11;749;16;;;767;11;769;16;;;759.0;0.0
2;135000;VEV_5200;97;27;;;;;100;11;101;16;;;98.5;0.0
2;135000;VEV_5300;47;30;;;;;49;30;;;;;48.0;0.0
2;135000;HYDROGEL_PACK;10000;14;9998;21;;;10016;14;10019;21;;;10008.0;0.0
2;135000;VELVETFRUIT_EXTRACT;5256;68;;;;;5262;68;;;;;5259.0;0.0
2;135000;VEV_6000;0;30;;;;;1;30;;;;;0.5;0.0
2;135100;VEV_4500;750;9;748;14;;;766;9;768;14;;;758.0;0.0
2;135100;VEV_5400;14;10;13;14;;;15;24;;;;;14.5;0.0
2;135100;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
2;135100;VEV_5500;5;24;;;;;6;24;;;;;5.5;0.0
2;135100;VELVETFRUIT_EXTRACT;5255;66;;;;;5260;23;5261;43;;;5257.5;0.0
2;135100;VEV_5000;258;9;257;14;;;264;9;265;14;;;261.0;0.0
2;135100;VEV_5100;168;23;;;;;172;9;173;14;;;170.0;0.0
2;135100;VEV_5200;96;23;;;;;99;9;100;14;;;97.5;0.0
2;135100;VEV_5300;46;24;;;;;48;10;49;14;;;47.0;0.0
2;135100;HYDROGEL_PACK;10000;12;9997;24;;;10016;12;10018;24;;;10008.0;0.0
2;135100;VEV_4000;1247;10;1245;26;;;1268;10;1271;26;;;1257.5;0.0
2;135100;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
2;135200;HYDROGEL_PACK;9999;12;9996;25;;;10015;12;10017;25;;;10007.0;0.0
2;135200;VELVETFRUIT_EXTRACT;5255;18;5254;30;;;5257;6;5260;48;;;5256.0;0.0
2;135200;VEV_6000;0;16;;;;;1;16;;;;;0.5;0.0
2;135200;VEV_5400;13;16;;;;;15;16;;;;;14.0;0.0
2;135200;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
2;135200;VEV_5500;5;16;;;;;6;16;;;;;5.5;0.0
2;135200;VEV_4000;1247;15;1244;22;;;1268;15;1270;22;;;1257.5;0.0
2;135200;VEV_5000;257;26;;;;;264;26;;;;;260.5;0.0
2;135200;VEV_5100;168;7;167;19;;;172;7;173;19;;;170.0;0.0
2;135200;VEV_4500;749;7;747;19;;;765;7;767;19;;;757.0;0.0
2;135200;VEV_5200;96;26;;;;;99;26;;;;;97.5;0.0
2;135200;VEV_5300;46;16;;;;;48;16;;;;;47.0;0.0
2;135300;VEV_5000;257;11;256;17;;;263;11;264;17;;;260.0;0.0
2;135300;VEV_5100;168;11;167;17;;;172;28;;;;;170.0;0.0
2;135300;VEV_5200;96;28;;;;;99;28;;;;;97.5;0.0
2;135300;VEV_5300;46;29;;;;;48;29;;;;;47.0;0.0
2;135300;HYDROGEL_PACK;9998;11;9996;30;;;10014;11;10017;30;;;10006.0;0.0
2;135300;VEV_4000;1246;7;1244;30;;;1268;7;1270;30;;;1257.0;0.0
2;135300;VEV_6000;0;29;;;;;1;29;;;;;0.5;0.0
2;135300;VEV_5400;13;29;;;;;15;29;;;;;14.0;0.0
2;135300;VEV_6500;0;21;;;;;1;21;;;;;0.5;0.0
2;135300;VEV_5500;5;29;;;;;6;29;;;;;5.5;0.0
2;135300;VELVETFRUIT_EXTRACT;5254;52;;;;;5260;52;;;;;5257.0;0.0
2;135300;VEV_4500;749;11;747;17;;;765;11;767;17;;;757.0;0.0
2;135400;VEV_5400;13;28;;;;;15;28;;;;;14.0;0.0
2;135400;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
2;135400;VEV_5500;5;28;;;;;6;28;;;;;5.5;0.0
2;135400;VEV_4500;748;11;746;21;;;764;11;766;21;;;756.0;0.0
2;135400;VEV_5000;256;32;;;;;262;11;263;21;;;259.0;0.0
2;135400;VEV_4000;1246;7;1243;17;;;1267;7;1269;17;;;1256.5;0.0
2;135400;VEV_5100;167;11;166;21;;;171;11;172;21;;;169.0;0.0
2;135400;VEV_5200;95;32;;;;;98;11;99;21;;;96.5;0.0
2;135400;VEV_5300;46;28;;;;;48;28;;;;;47.0;0.0
2;135400;HYDROGEL_PACK;9998;15;9995;25;;;10014;15;10016;25;;;10006.0;0.0
2;135400;VELVETFRUIT_EXTRACT;5254;24;5253;35;;;5259;59;;;;;5256.5;0.0
2;135400;VEV_6000;0;28;;;;;1;28;;;;;0.5;0.0
2;135500;VEV_5400;13;25;;;;;15;25;;;;;14.0;0.0
2;135500;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
2;135500;VELVETFRUIT_EXTRACT;5254;20;5253;36;;;5259;56;;;;;5256.5;0.0
2;135500;VEV_5500;5;25;;;;;6;25;;;;;5.5;0.0
2;135500;VEV_4500;748;9;746;24;;;764;9;766;24;;;756.0;0.0
2;135500;VEV_5000;256;33;;;;;263;33;;;;;259.5;0.0
2;135500;VEV_4000;1246;15;1243;24;;;1267;15;1269;24;;;1256.5;0.0
2;135500;VEV_5100;167;33;;;;;171;9;172;24;;;169.0;0.0
2;135500;VEV_5200;96;9;95;24;;;98;9;99;24;;;97.0;0.0
2;135500;VEV_5300;46;25;;;;;48;25;;;;;47.0;0.0
2;135500;HYDROGEL_PACK;9996;12;9993;29;;;10012;12;10014;29;;;10004.0;0.0
2;135500;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0
2;135600;HYDROGEL_PACK;10000;14;9997;21;;;10016;14;10018;21;;;10008.0;0.0
2;135600;VELVETFRUIT_EXTRACT;5253;60;;;;;5259;60;;;;;5256.0;0.0
2;135600;VEV_6000;0;16;;;;;1;16;;;;;0.5;0.0
2;135600;VEV_5400;13;16;;;;;15;16;;;;;14.0;0.0
2;135600;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
2;135600;VEV_5500;5;16;;;;;6;16;;;;;5.5;0.0
2;135600;VEV_4500;748;10;746;23;;;764;10;766;23;;;756.0;0.0
2;135600;VEV_5000;256;33;;;;;262;10;263;23;;;259.0;0.0
2;135600;VEV_4000;1246;15;1243;21;;;1267;15;1269;21;;;1256.5;0.0
2;135600;VEV_5100;167;10;166;23;;;171;10;172;23;;;169.0;0.0
2;135600;VEV_5200;95;33;;;;;98;10;99;23;;;96.5;0.0
2;135600;VEV_5300;46;16;;;;;48;16;;;;;47.0;0.0
2;135700;VEV_5000;257;9;256;17;;;263;9;264;17;;;260.0;0.0
2;135700;VEV_4000;1246;11;1243;23;;;1267;11;1270;23;;;1256.5;0.0
2;135700;VEV_5100;167;26;;;;;172;26;;;;;169.5;0.0
2;135700;VEV_5200;96;26;;;;;99;26;;;;;97.5;0.0
2;135700;VEV_5300;46;24;;;;;48;24;;;;;47.0;0.0
2;135700;HYDROGEL_PACK;10001;11;9999;25;;;10017;11;10020;25;;;10009.0;0.0
2;135700;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
2;135700;VEV_5400;13;24;;;;;15;24;;;;;14.0;0.0
2;135700;VEV_6500;0;21;;;;;1;21;;;;;0.5;0.0
2;135700;VELVETFRUIT_EXTRACT;5254;18;5253;36;;;5259;18;5260;36;;;5256.5;0.0
2;135700;VEV_5500;5;24;;;;;6;24;;;;;5.5;0.0
2;135700;VEV_4500;748;9;747;17;;;765;9;766;17;;;756.5;0.0
2;135800;VEV_5400;14;24;;;;;15;24;;;;;14.5;0.0
2;135800;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
2;135800;VEV_5500;5;24;;;;;6;24;;;;;5.5;0.0
2;135800;VEV_4500;750;6;748;22;;;766;6;768;22;;;758.0;0.0
2;135800;VEV_5000;258;6;257;22;;;264;6;265;22;;;261.0;0.0
2;135800;VEV_4000;1247;14;1245;19;;;1268;14;1271;19;;;1257.5;0.0
2;135800;VEV_5100;168;28;;;;;173;28;;;;;170.5;0.0
2;135800;VEV_5200;97;6;96;22;;;100;28;;;;;98.5;0.0
2;135800;VEV_5300;46;24;;;;;49;24;;;;;47.5;0.0
2;135800;HYDROGEL_PACK;10000;12;9998;20;;;10016;12;10019;20;;;10008.0;0.0
2;135800;VELVETFRUIT_EXTRACT;5255;50;;;;;5260;17;5261;33;;;5257.5;0.0
2;135800;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
2;135900;VEV_5500;5;27;;;;;6;27;;;;;5.5;0.0
2;135900;VEV_5400;13;27;;;;;15;27;;;;;14.0;0.0
2;135900;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
2;135900;VELVETFRUIT_EXTRACT;5254;61;;;;;5259;24;5260;37;;;5256.5;0.0
2;135900;VEV_4500;749;9;747;22;;;765;9;767;22;;;757.0;0.0
2;135900;VEV_5000;257;9;256;22;;;263;9;264;22;;;260.0;0.0
2;135900;VEV_4000;1246;7;1244;28;;;1267;7;1270;28;;;1256.5;0.0
2;135900;VEV_5100;167;31;;;;;172;31;;;;;169.5;0.0
2;135900;VEV_5200;96;31;;;;;99;31;;;;;97.5;0.0
2;135900;VEV_5300;46;27;;;;;48;27;;;;;47.0;0.0
2;135900;HYDROGEL_PACK;10003;14;10001;25;;;10019;14;10022;25;;;10011.0;0.0
2;135900;VEV_6000;0;27;;;;;1;27;;;;;0.5;0.0
2;136000;HYDROGEL_PACK;10004;12;10002;26;;;10020;12;10023;26;;;10012.0;0.0
2;136000;VELVETFRUIT_EXTRACT;5253;24;5252;35;;;5258;59;;;;;5255.5;0.0
2;136000;VEV_6000;0;29;;;;;1;29;;;;;0.5;0.0
2;136000;VEV_5500;5;29;;;;;6;29;;;;;5.5;0.0
2;136000;VEV_5400;13;29;;;;;14;29;;;;;13.5;0.0
2;136000;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
2;136000;VEV_4500;747;10;745;13;;;763;10;765;13;;;755.0;0.0
2;136000;VEV_5100;166;23;;;;;170;10;171;13;;;168.0;0.0
2;136000;VEV_4000;1245;7;1242;30;;;1266;7;1268;30;;;1255.5;0.0
2;136000;VEV_5000;255;23;;;;;262;23;;;;;258.5;0.0
2;136000;VEV_5300;45;29;;;;;48;29;;;;;46.5;0.0
2;136000;VEV_5200;95;23;;;;;98;23;;;;;96.5;0.0
2;136100;VEV_5100;166;12;165;24;;;170;12;171;24;;;168.0;0.0
2;136100;VEV_4000;1244;15;1242;30;;;1266;15;1268;30;;;1255.0;0.0
2;136100;VEV_5000;255;36;;;;;261;12;262;24;;;258.0;0.0
2;136100;VEV_5300;45;24;;;;;47;10;48;14;;;46.0;0.0
2;136100;VEV_5200;95;36;;;;;98;36;;;;;96.5;0.0
2;136100;HYDROGEL_PACK;10005;14;10003;26;;;10021;14;10024;26;;;10013.0;0.0
2;136100;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
2;136100;VEV_5500;5;24;;;;;6;24;;;;;5.5;0.0
2;136100;VEV_5400;13;24;;;;;14;24;;;;;13.5;0.0
2;136100;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
2;136100;VELVETFRUIT_EXTRACT;5252;72;;;;;5258;72;;;;;5255.0;0.0
2;136100;VEV_4500;747;12;745;24;;;763;12;765;24;;;755.0;0.0
2;136200;VEV_5500;5;23;;;;;6;23;;;;;5.5;0.0
2;136200;VEV_5400;13;23;;;;;15;23;;;;;14.0;0.0
2;136200;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
2;136200;VEV_4500;748;6;746;12;;;764;6;766;12;;;756.0;0.0
2;136200;VEV_5100;167;6;166;12;;;171;18;;;;;169.0;0.0
2;136200;VEV_4000;1245;10;1243;17;;;1266;10;1269;17;;;1255.5;0.0
2;136200;VEV_5000;256;6;255;12;;;262;6;263;12;;;259.0;0.0
2;136200;VEV_5300;46;23;;;;;48;23;;;;;47.0;0.0
2;136200;VEV_5200;95;18;;;;;98;6;99;12;;;96.5;0.0
2;136200;HYDROGEL_PACK;10006;11;10003;27;;;10022;11;10024;27;;;10014.0;0.0
2;136200;VELVETFRUIT_EXTRACT;5253;53;;;;;5259;53;;;;;5256.0;0.0
2;136200;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
2;136300;HYDROGEL_PACK;10008;12;10005;29;;;10024;12;10026;29;;;10016.0;0.0
2;136300;VEV_5500;5;28;;;;;6;28;;;;;5.5;0.0
2;136300;VEV_5400;14;28;;;;;15;28;;;;;14.5;0.0
2;136300;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
2;136300;VELVETFRUIT_EXTRACT;5255;50;;;;;5261;50;;;;;5258.0;0.0
2;136300;VEV_4500;750;8;748;12;;;766;8;768;12;;;758.0;0.0
2;136300;VEV_5100;168;20;;;;;173;20;;;;;170.5;0.0
2;136300;VEV_4000;1247;11;1245;26;;;1269;11;1271;26;;;1258.0;0.0
2;136300;VEV_5000;258;8;257;12;;;264;8;265;12;;;261.0;0.0
2;136300;VEV_5300;47;9;46;19;;;49;28;;;;;48.0;0.0
2;136300;VEV_5200;97;8;96;12;;;100;20;;;;;98.5;0.0
2;136300;VEV_6000;0;28;;;;;1;28;;;;;0.5;0.0
2;136400;VELVETFRUIT_EXTRACT;5255;18;5254;42;;;5260;18;5261;42;;;5257.5;0.0
2;136400;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
2;136400;VEV_5500;5;22;;;;;6;22;;;;;5.5;0.0
2;136400;VEV_5400;14;22;;;;;15;22;;;;;14.5;0.0
2;136400;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
2;136400;VEV_4500;749;10;748;17;;;766;10;767;17;;;757.5;0.0
2;136400;VEV_5100;168;27;;;;;172;10;173;17;;;170.0;0.0
2;136400;VEV_4000;1247;13;1244;19;;;1268;13;1271;19;;;1257.5;0.0
2;136400;VEV_5000;258;10;257;17;;;264;27;;;;;261.0;0.0
2;136400;VEV_5300;46;22;;;;;48;6;49;16;;;47.0;0.0
2;136400;VEV_5200;96;27;;;;;99;10;100;17;;;97.5;0.0
2;136400;HYDROGEL_PACK;10007;12;10005;25;;;10023;12;10026;25;;;10015.0;0.0
2;136500;VEV_4000;1246;8;1244;26;;;1268;8;1270;26;;;1257.0;0.0
2;136500;VEV_5100;168;8;167;21;;;172;29;;;;;170.0;0.0
2;136500;VEV_5000;257;8;256;21;;;263;8;264;21;;;260.0;0.0
2;136500;VEV_5300;46;21;;;;;48;21;;;;;47.0;0.0
2;136500;VEV_5200;96;29;;;;;99;29;;;;;97.5;0.0
2;136500;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
2;136500;HYDROGEL_PACK;10008;10;10005;30;;;10024;10;10026;30;;;10016.0;0.0
2;136500;VEV_5500;5;21;;;;;6;21;;;;;5.5;0.0
2;136500;VEV_5400;13;21;;;;;15;21;;;;;14.0;0.0
2;136500;VELVETFRUIT_EXTRACT;5254;56;;;;;5260;56;;;;;5257.0;0.0
2;136500;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
2;136500;VEV_4500;749;8;747;21;;;765;8;767;21;;;757.0;0.0
2;136600;VEV_5500;5;28;;;;;6;28;;;;;5.5;0.0
2;136600;VEV_5400;14;28;;;;;15;28;;;;;14.5;0.0
2;136600;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
2;136600;VEV_4500;750;12;748;24;;;766;12;768;24;;;758.0;0.0
2;136600;VEV_4000;1248;8;1245;28;;;1269;8;1271;28;;;1258.5;0.0
2;136600;VEV_5100;169;12;168;24;;;173;36;;;;;171.0;0.0
2;136600;VEV_5000;258;36;;;;;264;12;265;24;;;261.0;0.0
2;136600;VEV_5300;47;28;;;;;49;28;;;;;48.0;0.0
2;136600;VEV_5200;97;36;;;;;100;36;;;;;98.5;0.0
2;136600;HYDROGEL_PACK;10007;14;10004;23;;;10023;14;10025;23;;;10015.0;0.0
2;136600;VELVETFRUIT_EXTRACT;5256;16;5255;40;;;5261;56;;;;;5258.5;0.0
2;136600;VEV_6000;0;28;;;;;1;28;;;;;0.5;0.0
2;136700;HYDROGEL_PACK;10008;13;10006;26;;;10024;13;10027;26;;;10016.0;0.0
2;136700;VELVETFRUIT_EXTRACT;5255;65;;;;;5260;25;5261;40;;;5257.5;0.0
2;136700;VEV_5500;5;25;;;;;6;25;;;;;5.5;0.0
2;136700;VEV_5400;14;25;;;;;15;25;;;;;14.5;0.0
2;136700;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
2;136700;VEV_4500;750;11;748;15;;;766;11;768;15;;;758.0;0.0
2;136700;VEV_4000;1247;7;1245;24;;;1268;7;1271;24;;;1257.5;0.0
2;136700;VEV_5100;168;26;;;;;173;26;;;;;170.5;0.0
2;136700;VEV_5000;258;11;257;15;;;264;11;265;15;;;261.0;0.0
2;136700;VEV_5300;46;25;;;;;49;25;;;;;47.5;0.0
2;136700;VEV_5200;96;26;;;;;99;11;100;15;;;97.5;0.0
2;136700;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0
2;136800;VELVETFRUIT_EXTRACT;5256;16;5255;48;;;5261;64;;;;;5258.5;0.0
2;136800;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
2;136800;VEV_5500;5;23;;;;;6;23;;;;;5.5;0.0
2;136800;VEV_5400;14;23;;;;;15;23;;;;;14.5;0.0
2;136800;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
2;136800;VEV_4500;750;6;748;21;;;766;6;768;21;;;758.0;0.0
2;136800;VEV_4000;1248;14;1245;17;;;1269;14;1271;17;;;1258.5;0.0
2;136800;VEV_5100;169;6;168;21;;;173;6;174;21;;;171.0;0.0
2;136800;VEV_5000;258;27;;;;;264;6;265;21;;;261.0;0.0
2;136800;VEV_5300;47;10;46;13;;;49;23;;;;;48.0;0.0
2;136800;VEV_5200;97;27;;;;;100;27;;;;;98.5;0.0
2;136800;HYDROGEL_PACK;10008;13;10006;28;;;10024;13;10027;28;;;10016.0;0.0
2;136900;VEV_4000;1248;11;1245;24;;;1269;11;1271;24;;;1258.5;0.0
2;136900;VEV_5100;169;8;168;14;;;173;22;;;;;171.0;0.0
2;136900;VEV_5000;258;22;;;;;264;8;265;14;;;261.0;0.0
2;136900;VEV_5300;47;8;46;15;;;49;23;;;;;48.0;0.0
2;136900;VEV_5200;97;22;;;;;100;22;;;;;98.5;0.0
2;136900;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
2;136900;HYDROGEL_PACK;10007;13;10005;25;;;10023;13;10026;25;;;10015.0;0.0
2;136900;VELVETFRUIT_EXTRACT;5256;19;5255;42;;;5261;61;;;;;5258.5;0.0
2;136900;VEV_5500;5;23;;;;;6;23;;;;;5.5;0.0
2;136900;VEV_5400;14;23;;;;;15;23;;;;;14.5;0.0
2;136900;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
2;136900;VEV_4500;750;8;748;14;;;766;8;768;14;;;758.0;0.0
2;137000;VEV_5400;14;29;;;;;15;29;;;;;14.5;0.0
2;137000;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
2;137000;VEV_4500;750;10;748;15;;;766;10;768;15;;;758.0;0.0
2;137000;VEV_5500;5;29;;;;;6;29;;;;;5.5;0.0
2;137000;VEV_4000;1247;13;1245;15;;;1269;13;1271;15;;;1258.0;0.0
2;137000;VEV_5100;168;25;;;;;173;25;;;;;170.5;0.0
2;137000;VEV_5000;258;10;257;15;;;264;10;265;15;;;261.0;0.0
2;137000;VEV_5300;46;29;;;;;49;29;;;;;47.5;0.0
2;137000;VEV_5200;97;10;96;15;;;100;25;;;;;98.5;0.0
2;137000;HYDROGEL_PACK;10007;10;10005;28;;;10023;10;10026;28;;;10015.0;0.0
2;137000;VELVETFRUIT_EXTRACT;5255;58;;;;;5261;58;;;;;5258.0;0.0
2;137000;VEV_6000;0;29;;;;;1;29;;;;;0.5;0.0
2;137100;HYDROGEL_PACK;10008;15;10005;22;;;10024;15;10026;22;;;10016.0;0.0
2;137100;VELVETFRUIT_EXTRACT;5256;16;5255;50;;;5261;66;;;;;5258.5;0.0
2;137100;VEV_5400;14;16;;;;;15;16;;;;;14.5;0.0
2;137100;VEV_6500;0;18;;;;;1;18;;;;;0.5;0.0
2;137100;VEV_4500;750;10;748;19;;;766;10;768;19;;;758.0;0.0
2;137100;VEV_5500;5;16;;;;;6;16;;;;;5.5;0.0
2;137100;VEV_4000;1248;12;1245;25;;;1269;12;1271;25;;;1258.5;0.0
2;137100;VEV_5200;97;29;;;;;100;29;;;;;98.5;0.0
2;137100;VEV_5300;47;6;46;10;;;49;16;;;;;48.0;0.0
2;137100;VEV_5000;258;29;;;;;264;10;265;19;;;261.0;0.0
2;137100;VEV_5100;169;10;168;19;;;173;29;;;;;171.0;0.0
2;137100;VEV_6000;0;16;;;;;1;16;;;;;0.5;0.0
2;137200;VELVETFRUIT_EXTRACT;5257;70;;;;;5262;22;5263;48;;;5259.5;0.0
2;137200;VEV_6000;0;29;;;;;1;29;;;;;0.5;0.0
2;137200;VEV_5400;14;29;;;;;15;29;;;;;14.5;0.0
2;137200;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
2;137200;VEV_4500;752;12;750;24;;;768;12;770;24;;;760.0;0.0
2;137200;VEV_5500;5;29;;;;;7;29;;;;;6.0;0.0
2;137200;VEV_4000;1249;9;1247;22;;;1270;9;1273;22;;;1259.5;0.0
2;137200;VEV_5200;98;36;;;;;101;36;;;;;99.5;0.0
2;137200;VEV_5300;47;29;;;;;49;10;50;19;;;48.0;0.0
2;137200;VEV_5000;260;12;259;24;;;266;12;267;24;;;263.0;0.0
2;137200;VEV_5100;170;12;169;24;;;174;12;175;24;;;172.0;0.0
2;137200;HYDROGEL_PACK;10008;11;10005;23;;;10024;11;10026;23;;;10016.0;0.0
2;137300;VEV_4000;1250;8;1247;18;;;1271;8;1274;18;;;1260.5;0.0
2;137300;VEV_5200;98;23;;;;;101;11;102;12;;;99.5;0.0
2;137300;VEV_5300;48;6;47;12;;;50;18;;;;;49.0;0.0
2;137300;VEV_5000;260;23;;;;;267;23;;;;;263.5;0.0
2;137300;VEV_5100;171;11;170;12;;;175;11;176;12;;;173.0;0.0
2;137300;VEV_6000;0;18;;;;;1;18;;;;;0.5;0.0
2;137300;HYDROGEL_PACK;10012;11;10009;24;;;10028;11;10031;24;;;10020.0;0.0
2;137300;VELVETFRUIT_EXTRACT;5258;18;5257;42;;;5263;18;5264;42;;;5260.5;0.0
2;137300;VEV_5400;14;18;;;;;15;6;16;12;;;14.5;0.0
2;137300;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
2;137300;VEV_4500;752;11;751;12;;;769;11;771;12;;;760.5;0.0
2;137300;VEV_5500;5;18;;;;;7;18;;;;;6.0;0.0
2;137400;VEV_5400;14;19;;;;;16;19;;;;;15.0;0.0
2;137400;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
2;137400;VEV_4500;754;7;752;17;;;770;7;772;17;;;762.0;0.0
2;137400;VEV_5500;6;19;;;;;7;19;;;;;6.5;0.0
2;137400;VEV_4000;1252;12;1249;28;;;1273;12;1275;28;;;1262.5;0.0
2;137400;VEV_5200;99;24;;;;;102;7;103;17;;;100.5;0.0
2;137400;VEV_5300;48;19;;;;;50;8;51;11;;;49.0;0.0
2;137400;VEV_5000;262;7;261;17;;;268;7;269;17;;;265.0;0.0
2;137400;HYDROGEL_PACK;10013;15;10011;22;;;10029;15;10032;22;;;10021.0;0.0
2;137400;VEV_5100;172;24;;;;;176;7;177;17;;;174.0;0.0
2;137400;VELVETFRUIT_EXTRACT;5262;10;5260;17;5259;32;5265;49;;;;;5263.5;0.0
2;137400;VEV_6000;0;19;;;;;1;19;;;;;0.5;0.0
2;137500;HYDROGEL_PACK;10012;13;10009;28;;;10028;13;10030;28;;;10020.0;0.0
2;137500;VELVETFRUIT_EXTRACT;5258;21;5257;35;;;5263;56;;;;;5260.5;0.0
2;137500;VEV_4500;752;6;750;24;;;768;6;770;24;;;760.0;0.0
2;137500;VEV_5400;14;19;;;;;15;7;16;12;;;14.5;0.0
2;137500;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
2;137500;VEV_5500;5;19;;;;;7;19;;;;;6.0;0.0
2;137500;VEV_4000;1250;15;1247;25;;;1271;15;1273;25;;;1260.5;0.0
2;137500;VEV_5200;98;30;;;;;101;30;;;;;99.5;0.0
2;137500;VEV_5300;47;19;;;;;50;19;;;;;48.5;0.0
2;137500;VEV_5000;260;30;;;;;266;6;267;24;;;263.0;0.0
2;137500;VEV_5100;170;30;;;;;175;30;;;;;172.5;0.0
2;137500;VEV_6000;0;19;;;;;1;19;;;;;0.5;0.0
2;137600;VELVETFRUIT_EXTRACT;5257;56;;;;;5262;21;5263;35;;;5259.5;0.0
2;137600;VEV_6000;0;15;;;;;1;15;;;;;0.5;0.0
2;137600;VEV_4500;752;9;750;12;;;768;9;770;12;;;760.0;0.0
2;137600;VEV_5400;14;15;;;;;15;15;;;;;14.5;0.0
2;137600;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
